"SourceFile","IncidentNumber","Agency","IncidentDateTime","CallType","Area","ReasonForUseOfForce","Disposition","Arrest","MostSeriousCharge","OfficersInvolvedNum","OfficerRank","OfficerAge","OfficerRace","OfficerSex","OfficerTypeOfForceUtilized","OfficerPhysicalEmptyhand","OfficerOcSprayDisplay","OfficerOcSpray","OfficerTaserDisplay","OfficerTaser","OfficerFirearmPointed","OfficerFirearmFired","PrimaryOrAssistingOfficer","OfficerInjured","OfficerInjury","SubjectID","SubjectAge","SubjectRace","SubjectSex","SubjectMH","SubjectAlcohol","SubjectDrug","SubjectLevelOfResistance","SubjectRefusedCommands","SubjectWalkRan","SubjectThreats","SubjectEscape","SubjectAssaultCues","SubjectPassive","SubjectActive","SubjectAssaultive","SubjectUsedWeapon","SubjectPossessedWeapon","SubjectWeaponPossessed","SubjectInjured","SubjectInjury","SubjectMedical"
"BPD_UseOfForce_2012_2018.xlsx","18BU016896","Burlington","2018-07-28 19:00:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1116",19,"White","F",1,1,1,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU016906","Burlington","2018-07-28 20:18:00","TRO/FRO Violation","A","","",1,"",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 586",19,"Black","M",1,1,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU016931","Burlington","2018-07-29 00:35:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 909",31,"White","M",0,1,0,"",0,0,0,0,0,1,1,0,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU016939","Burlington","2018-07-29 01:59:00","Disorderly Conduct","D","","",1,"Aggravated disorderly conduct 13 VSA 1026(a) 90C",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1073",24,"Black","M",0,0,0,"",1,1,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017400","Burlington","2018-08-02 19:10:00","Trespass","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 269",48,"Black","M",1,1,0,"",0,1,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017423","Burlington","2018-08-02 23:50:00","Disturbance","C","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 961",37,"White","M",1,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017423","Burlington","2018-08-02 23:50:00","Disturbance","C","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 22",37,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017423","Burlington","2018-08-02 23:50:00","Disturbance","C","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1291",39,"White","F",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017384","Burlington","2018-08-03 01:10:00","Assault - Simple","B","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 29",32,"Black","F",1,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017615","Burlington","2018-08-04 19:56:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Oc Spray Display",0,1,0,0,0,0,0,"",1,"","Subject 987",34,"White","M",0,1,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017649","Burlington","2018-08-05 02:29:00","Disturbance","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 8",19,"Black","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017772","Burlington","2018-08-06 17:53:00","Violation of Conditions of Release","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Display",1,1,0,0,0,0,0,"",1,"","Subject 531",43,"Black","M",0,0,0,"",0,0,1,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU017780","Burlington","2018-08-06 19:15:00","Violation of Conditions of Release","C","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1196",24,"White","M",0,0,0,"",0,0,0,1,0,0,1,0,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU017985","Burlington","2018-08-09 01:52:00","Trespass","A","","",1,"Unlawful Trespass (Felony) 13 VSA 3705(D) 90J",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 869",19,"White","M",1,1,0,"",1,0,0,0,0,0,0,0,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU018197","Burlington","2018-08-11 12:15:00","Disturbance","B","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 2",29,"White","M",0,1,0,"",0,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU018224","Burlington","2018-08-11 19:48:00","Intoxication","Airport","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 256",19,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU018234","Burlington","2018-08-11 22:20:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 269",48,"Black","M",1,1,0,"",0,1,0,1,1,1,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU018791","Burlington","2018-08-18 21:36:00","TRO/FRO Violation","B","","",1,"Violation Of An Abuse Prevention Order 13 VSA 1030 90Z",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 417",48,"White","M",0,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU018877","Burlington","2018-08-19 21:59:00","Assault - Simple","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 632",40,"Black","M",1,1,0,"",0,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU018877","Burlington","2018-08-19 22:00:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 1033",40,"Black","M",1,1,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU019684","Burlington","2018-08-28 14:34:00","Intoxication","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1308",44,"White","M",1,1,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU020529","Burlington","2018-09-06 20:52:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 395",19,"White","M",0,1,0,"",1,1,0,0,0,0,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU020642","Burlington","2018-09-07 20:29:00","Suspicious Event","B","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1018",31,"White","M",1,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU020700","Burlington","2018-09-08 01:45:00","Disorderly Conduct","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 200",35,"Black","M",0,1,0,"",0,0,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU020780","Burlington","2018-09-09 00:08:00","Assault - Simple","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 545",27,"Black","M",1,1,0,"",1,0,0,0,1,0,1,1,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU020780","Burlington","2018-09-09 00:10:00","Assault - Simple","D","","",1,"Simple Assault 13 VSA 1023 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 62",25,"Black","M",1,1,0,"",0,0,0,0,0,1,1,1,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU021134","Burlington","2018-09-13 01:44:00","Disorderly Conduct","D","","",1,"Aggravated disorderly conduct 13 VSA 1026(a) 90C",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 588",23,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU021259","Burlington","2018-09-14 01:17:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 521",22,"White","M",0,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU021379","Burlington","2018-09-15 04:45:00","Domestic Disturbance","B","","",1,"Domestic Assault 13 VSA 1042 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 204",22,"White","F",1,1,1,"",0,1,0,0,0,0,0,0,0,0,"",1,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","18BU021448","Burlington","2018-09-15 22:00:00","Mental Health Issue","C","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Taser Display",1,0,0,1,0,0,0,"",1,"","Subject 1151",19,"White","M",1,0,1,"",0,0,0,0,0,1,1,1,0,0,"",1,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","18BU021855","Burlington","2018-09-20 10:29:00","Assault - Aggravated","C","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony) 13 VSA 1028(A)(2) 13A",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 50",34,"White","M",1,1,0,"",1,0,0,0,0,0,0,1,1,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU021855","Burlington","2018-09-20 10:29:00","Assault - Aggravated","C","","",1,"Impeding Public Officers 13 VSA 3001 90Z",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 47",53,"White","M",0,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU022054","Burlington","2018-09-22 02:31:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1179",27,"Black","M",0,0,0,"",0,0,0,0,0,1,0,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022213","Burlington","2018-09-23 21:41:00","Assist - Agency","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 352",30,"White","M",0,0,0,"",0,0,0,0,0,0,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022317","Burlington","2018-09-24 20:38:00","Assault - Aggravated","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony) 13 VSA 1028(A)(2) 13A",1,"U",0,"Unknown","U","Empty Hand Control,Taser Display,Taser Use",1,0,0,1,1,0,0,"",1,"","Subject 580",23,"White","M",1,1,0,"",0,0,0,1,0,1,1,1,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU022317","Burlington","2018-09-24 22:06:00","Assault - Aggravated","D","","",1,"Simple Assault 13 VSA 1023 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 743",20,"White","F",1,0,0,"",0,0,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU022320","Burlington","2018-09-24 22:12:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 268",20,"Black","M",0,1,0,"",0,0,0,0,1,0,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022325","Burlington","2018-09-25 00:26:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 268",20,"Unknown","M",1,1,0,"",1,0,1,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022704","Burlington","2018-09-29 01:52:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 99",22,"White","F",1,1,0,"",0,0,1,0,0,0,1,1,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022654","Burlington","2018-09-29 18:12:00","Assist - Agency","B","","",1,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 211",33,"White","M",1,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU022837","Burlington","2018-09-30 23:52:00","Intoxication","C","","",0,"",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 770",19,"White","F",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU022871","Burlington","2018-10-01 16:35:00","Welfare Check","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 438",34,"Black","F",1,0,0,"",0,0,0,0,0,1,0,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU022957","Burlington","2018-10-04 22:34:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Display,Oc Spray Use",1,1,1,0,0,0,0,"",1,"","Subject 154",23,"White","M",1,1,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU023170","Burlington","2018-10-04 22:55:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 366",19,"White","M",1,1,1,"",0,0,0,0,0,1,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU023171","Burlington","2018-10-04 23:01:00","Suspicious Event","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 366",26,"White","M",1,0,1,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU023298","Burlington","2018-10-06 02:27:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1280",24,"Black","M",0,1,0,"",0,0,0,0,1,0,1,1,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU023298","Burlington","2018-10-06 02:27:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 546",0,"Black","M",1,1,0,"",0,0,0,1,0,0,1,1,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU023400","Burlington","2018-10-07 12:21:00","Assist - Agency","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 133",38,"White","M",1,0,1,"",0,0,0,1,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU023437","Burlington","2018-10-07 20:27:00","Disturbance","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 628",31,"White","M",1,1,1,"",1,0,0,0,1,0,1,1,0,0,"",1,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","18BU023471","Burlington","2018-10-08 10:56:00","Arrest on Warrant","C","","",1,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 662",50,"White","M",0,0,0,"",0,0,0,1,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU023896","Burlington","2018-10-13 04:53:00","Domestic Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Oc Spray Display,Oc Spray Use",0,1,1,0,0,0,0,"",1,"","Subject 69",40,"White","M",1,1,0,"",1,0,1,0,0,0,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024004","Burlington","2018-10-14 16:07:00","Arrest on Warrant","D","","",1,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1196",24,"White","M",0,0,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024004","Burlington","2018-10-14 16:07:00","Arrest on Warrant","D","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1202",50,"White","F",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024242","Burlington","2018-10-17 21:30:00","Domestic Assault - Felony","A","","",1,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 1032",20,"Asian","M",0,0,0,"",0,0,1,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024371","Burlington","2018-10-19 12:53:00","Vandalism","B","","",1,"Unlawful Trespass (Felony) 13 VSA 3705(D) 90J",1,"U",0,"Unknown","U","Empty Hand Control,Taser Display",1,0,0,1,0,0,0,"",1,"","Subject 1020",45,"Asian","M",1,0,1,"",0,0,0,1,0,1,0,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024439","Burlington","2018-10-20 01:17:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 75",22,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024541","Burlington","2018-10-21 01:36:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 388",21,"White","M",0,0,0,"",0,0,0,0,0,0,0,1,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU024541","Burlington","2018-10-21 01:36:00","Disturbance","D","","",1,"Simple Assault 13 VSA 1023 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 43",23,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024542","Burlington","2018-10-21 01:36:00","Disturbance","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 43",23,"White","M",0,1,0,"",0,0,0,0,0,1,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU024968","Burlington","2018-10-26 16:29:00","Arrest on Warrant","","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 834",43,"White","M",0,0,0,"",0,0,0,1,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU025014","Burlington","2018-10-27 03:43:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 996",19,"White","M",0,1,0,"",1,0,0,0,0,0,0,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU025162","Burlington","2018-10-29 08:10:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use,Taser Display",1,0,1,1,0,0,0,"",1,"","Subject 449",25,"White","M",1,0,1,"",1,0,1,0,0,1,1,1,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU025629","Burlington","2018-11-03 23:35:00","Arrest on Warrant","D","","",1,"Arrest on In-State Warrant 00 VSA 0000 ZZZ",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 546",22,"Black","M",0,0,0,"",1,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU025627","Burlington","2018-11-04 00:37:00","911 Hangup","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 546",22,"Black","M",0,0,0,"",0,1,0,1,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU025794","Burlington","2018-11-06 13:21:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use,Taser Display",1,0,1,1,0,0,0,"",1,"","Subject 788",19,"White","M",1,0,0,"",1,1,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU026257","Burlington","2018-11-12 21:29:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 69",40,"White","M",1,1,0,"",1,0,0,0,0,1,1,1,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU026326","Burlington","2018-11-13 22:01:00","Resisting Arrest","D","","",1,"Resisting Arrest 13 VSA 3017 90Z",1,"U",0,"Unknown","U","Empty Hand Control,Taser Display",1,0,0,1,0,0,0,"",1,"","Subject 217",31,"White","M",1,1,0,"",0,0,0,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU026326","Burlington","2018-11-13 22:01:00","Resisting Arrest","D","","",0,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 731",22,"White","M",1,0,0,"",1,0,0,0,1,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU026629","Burlington","2018-11-18 07:48:00","Trespass","D","","",1,"Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 26",19,"White","M",1,0,0,"",0,0,1,0,0,1,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU026824","Burlington","2018-11-20 21:18:00","Disorderly Conduct","C","","",1,"Unlawful Mischief (Felony) 13 VSA 3701(A) 290",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 937",28,"Black","F",1,0,0,"",1,0,0,0,0,0,0,0,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","18BU026938","Burlington","2018-11-22 17:38:00","Trespass","D","","",1,"Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1259",38,"White","M",1,1,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU027006","Burlington","2018-11-24 02:20:00","Vandalism","","","",1,"Unlawful Mischief (Misdemeanor) 13 VSA 3701(B) 290",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 182",31,"Black","M",1,1,1,"",0,0,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","18BU027059","Burlington","2018-11-25 01:57:00","Disorderly Conduct","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 293",0,"White","M",0,1,0,"",0,0,1,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU027059","Burlington","2018-11-25 01:57:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 1046",31,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","18BU027336","Burlington","2018-11-29 06:30:00","Disorderly Conduct","E","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1091",36,"White","M",1,0,0,"",0,1,0,0,0,0,0,0,0,0,"",0,"","No"
